2019-07-18 21:15:33,4,推荐,74,大瘦瘦,邓超先学学如何拍父子情，暑期档的电影也都考虑一下怎样“逆天改命”。最后，彩条屋的封神宇宙如果比乌尔善的《封神》分低，我直播打人，欢迎各位私我想打的豆友，我挑一位，限男性，取向无所谓
2019-07-28 22:16:57,4,推荐,27,咱说,可圈可点，可圈可点。看的时候会默认四十年前的经典《哪吒闹海》的剧情走向，看着看着发现本片完全没有照搬原来的故事，而是完完全全讲了一个新故事，并且不再是个人英雄独角戏，而是成功塑造了四个主要角色，这一点太赞了。而要批评的则是开篇半小时打诨插科的小把戏太多了，可这毕竟是个叙事性的神话正剧，不是《马达加斯加》或者《玩具总动员》，所以分全扣在这里。另外，技术上还有待赶英超美。顺便看到有人拿《哪吒闹海》对比，认为本片不如旧作的，我必须指出一个基本事实：《哪吒闹海》没有传说中那么好。它是文革结束后美影厂赶工出来的作品，技术上已经有各种不足；更致命的是它跟那个时代的很多电影一样，带着过度的政治隐喻，四海龙王就是四人帮，当无论左还是右的意识形态的灌输盖过了故事本身时，就很难做出好作品了。
2019-07-21 21:18:32,4,推荐,45,邓安庆,很成熟很好看的作品啊。美术，制作，人物塑造我都很喜欢。
2019-07-30 02:26:42,4,推荐,18,Peter Cat,三幕设计和人物刻画比这几年漫威好看多了，完全是可以卖到全世界商业片。既然是就着好莱坞做的，我们就用好莱坞标准来评。
2019-07-24 00:19:12,5,力荐,46,严荼,身份认同长久以来被父权社会描述成无病呻吟的小事，不成体统的歪道；从前的哪吒们，动仄削骨还父削肉还母，投胎再造是他们逃离家庭歧视和社会指摘重获自由的唯一方法；如果明天，我们每个人都可能是被主流价值观霸凌的没有三头六臂的哪吒；那么今天，我们还要不要作嘲笑一切“怪物”的庸人，镇压一切“妖孽”的玲珑塔呢？
2019-07-20 22:25:20,5,力荐,64,壹安²,终于打破了《大圣》《白蛇》拘泥于“为国风而国风”的短板，硬件条件满足的情况下专注于塑造人物性格和“逆天改命”的全民情绪点，是近几年《封神》IP改编最满意的一次，《悟空传》请你过来看看人家是怎么拍的。另外哪吒身上看到了漩涡鸣人的影子，不知饺子导演是否也是《火影》迷呢？
2019-07-21 18:47:23,4,推荐,22,眠去,我命由人不由天，谁不会为之泪奔呢
2019-07-26 14:55:25,5,力荐,37,大头绿豆,此评价代表一位刚陪一位沉迷西游记数月的五龄童看完电影的老父亲的感受。孩子笑得开心，为父老泪纵横。
2019-07-30 23:21:02,4,推荐,20,TimberNord,人物设计父母的那个眼睛，有点让人发毛！反派师傅那个造型好像木兰里面那个太监哦！动作设计好棒好棒！最后高潮部分有一点点的拖沓，不过整体真的很让人惊喜了！我们小县城的电影院里男女老少哭得稀里哗啦的，没办法我们乡下人就是这么sentimental最后，真的，好希望，自己小时候，学会，踢毽子，啊！可惜很遗憾我点开的是跳牛皮筋的科技树，后悔！
2019-08-03 23:48:22,5,力荐,1,hiraki,足够好看，特别是动作镜头。对周星驰的模仿真的没有必要，就不能想出点自然而又有趣的点子？对段子的刻意模仿我也不喜欢。不完美，不过我还是给5星。
2019-07-23 20:42:53,5,力荐,34,Mr. Infamous,三岁的哪吒，丧得比谁都通透。悲观该是比万龙麟甲更坚硬的武装，可在命定的天雷下，又有几个异类能够保得住肉身呢？主流社会偏颇、盲从、暴戾的酸民多得叫人烦躁、绝望，成魔成仙却偏要被他们的眼白决定，那马后炮的原谅与膜拜真是既可耻又可悲。凭什么让他们眼中的怪物去拼死拯救丑陋的苍生，还要接受廉价的感恩？！难过，于是对两个“怪物”的交情、独揽命运的悲壮，格外动容。很爱人物关系的新编，连带着流俗的梗，也没那么抵触（这样说不代表这些梗就是好的，只能说迎合下沉需求，却背离了整体大气），可在一个反击偏见的电影里，那位壮汉是否被当作偏见的祭品了呢？不过，还是愿意顶一下哪吒，于动画、于传奇，有许多突破的价值。这曲冰与火之歌后，期待封神宇宙。四星半。
2019-07-21 21:34:00,5,力荐,27,河狸,《绝代双骄之冰与火之歌》
2019-07-16 21:13:08,4,推荐,47,德卡的羊,80100，确实是惊艳！技术上是绝对的国漫新巅峰。完全建立于现代语境，用相当戏谑大胆的颠覆与重构，情节与人物焕然一新，让经典传说重现光辉。虽然内在主题“成见”和做自己之类的很俗套了，但所幸讲述的足够有趣。最厉害的是依旧无人逃的出这宿命魔掌，妖还是人都不行，最深处依旧足够悲壮。笑点够好笑，同时还能赚到我的眼泪。唯一问题是人物转折的铺垫还不够充分，有些突然，但跟惊艳的整体比，属于小问题了。
2019-07-17 22:57:54,4,推荐,36,朝阳区妻夫木聪,戏说不是胡说，改编不是乱编。动作打斗行云流水一气呵成，技术层面也几乎无可挑剔，最主要的是这次的故事比之前的几部国产动漫都扎实了不少，没有糊弄观众。对权利的解构和重塑，阴阳善恶双生双克的设定，以及对“宿命论”的彻底颠覆，这跟《悟空传》里的空喊口号又不一样，笑点燃点都抛得恰到好处，对于人物性格和神态的塑造也十分得体且合乎情境。很乐于见到华语电影人动画人对“封神”这个奇幻大IP下手，恭喜彩条屋终于硬气了一回。三星半，加半星鼓励。
2019-07-18 21:57:09,4,推荐,31,顗禮,1、偏见是无形之中致人死地的致命武器。2、面对偏见，走怎样的路是选择题而不是判断题。3、可能没有永远的朋友，但也没有绝对的敌人，世界更不是非黑即白的。4、不公的命运值得我们每一个人去抗击。一个国产动画片愿意跟你讲这些东西，那么即使它没有化用好莱坞模式与后现代主义做创新实验，即使它没有动作流畅、建模精致的人物与炸裂特效这样的硬技术保障，它也是优秀的，更何况它什么都有呢；所以说，尽管片子的最终质量是低于我个人的预期的，我也依旧不会吝啬我的赞美，正式上映后我会去IMAX二刷的
2019-07-28 21:45:08,4,推荐,15,朱古力哪吒,技术优秀，部分细节精彩，但故事整体并没有打动我，外部堆砌了太多花里胡哨的元素，偏偏主角自身的成长变化不够，亲子和友谊两段重要关系竟然都是靠反反复复踢毽子传达，“哪吒闹海”成“哪吒为毽狂”了。
2019-07-14 18:05:38,4,推荐,40,某妮,自古红蓝出CP！虽然对“我命由我不由天”这种主题还蛮疲劳的｜电审动字［2019］018号
